"CD_DISCENTE","ANO_INGRESSO","SEMESTRE_INGRESSO","TIPO_INGRESSO","CAMPUS","COD_CURSO","CURSO","NATURALIDADE","UF_NATURALIDADE","PAIS_NATURALIDADE","BAIRRO_ENDERECO","CIDADE_ENDERECO","UF_ENDERECO","SEXO","ANO_NASCIMENTO","COTA","TIPO_COTA","ESCOLARIDADE_PAI","ESCOLARIDADE_MAE","DEFICIENCIA"
338024,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,M,1975,S,L14,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,S
354313,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,ALTO DA MINA,OLINDA,PE,F,1997,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
337689,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,BAIRRO NOVO,OLINDA,PE,F,2002,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
354111,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CENTRO,PAUDALHO,PE,F,2003,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
28724,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,TEJIPIO,RECIFE,PE,F,1984,S,L6,,,N
353806,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,TAMARINEIRA,RECIFE,PE,F,2001,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
354123,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,TEJIPIO,RECIFE,PE,F,2002,S,L1,,ENSINO FUNDAMENTAL INCOMPLETO,N
356268,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CASA FORTE,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
354543,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,F,2003,S,L2,ENSINO MEDIO,ENSINO SUPERIOR,N
355312,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,VASCO DA GAMA,RECIFE,PE,F,2003,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
355816,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
355932,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,SAO JOSE,RECIFE,PE,F,2004,S,L10,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,S
305648,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,TORROES,RECIFE,PE,M,1997,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
353491,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,GUABIRABA,RECIFE,PE,M,2001,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
338064,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,ENCRUZILHADA,RECIFE,PE,M,2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
353871,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,POCO DA PANELA,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
356165,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
354686,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,GRACAS,RECIFE,PE,M,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
353949,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,SÃO PAULO,SP,BRA,PETROPOLIS,CARUARU,PE,M,1990,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
341768,2022,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,TRIUNFO,PE,BRA,IPUTINGA,RECIFE,PE,M,2001,S,L6,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
356881,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,CUSTÓDIA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2005,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
357254,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,GARANHUNS,PE,BRA,HELIOPOLIS,GARANHUNS,PE,M,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
358995,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,JABOATÃO DOS GUARARAPES,PE,BRA,MURIBECA,JABOATÃO DOS GUARARAPES,PE,M,2003,S,L2,ENSINO FUNDAMENTAL,ANALFABETO,N
360244,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,OLINDA,PE,BRA,BARRA DE JANGADA,JABOATÃO DOS GUARARAPES,PE,F,2004,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
353794,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,OLINDA,PE,BRA,JARDIM BRASIL,OLINDA,PE,M,2004,N,A0,,ENSINO SUPERIOR,N
354549,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,PAULISTA,PE,BRA,JARDIM PAULISTA,PAULISTA,PE,F,2004,S,L2,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
358965,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,RECIFE,PE,BRA,CRUZ DE REBOUCAS,IGARASSU,PE,F,2002,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
357571,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,RECIFE,PE,BRA,CURADO IV,JABOATÃO DOS GUARARAPES,PE,F,2002,S,L5,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
356986,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,RECIFE,PE,BRA,VILA RICA,JABOATÃO DOS GUARARAPES,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
355819,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,RECIFE,PE,BRA,ENGENHO MARANGUAPE,PAULISTA,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
355840,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,RECIFE,PE,BRA,PAU AMARELO,PAULISTA,PE,F,2004,S,L1,,ENSINO MEDIO,N
348422,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,RECIFE,PE,BRA,MADALENA,RECIFE,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
358084,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,RECIFE,PE,BRA,ESPINHEIRO,RECIFE,PE,F,2003,N,A0,,ENSINO SUPERIOR,N
354911,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,2003,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
356411,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
299818,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,RECIFE,PE,BRA,COHAB,RECIFE,PE,M,1997,N,A0,,,N
355182,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,M,2003,S,L6,ENSINO SUPERIOR,ENSINO FUNDAMENTAL,N
354779,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,M,2003,S,L6,,ENSINO MEDIO,N
354930,2022,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,2004,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
360347,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,CATENDE,PE,BRA,JANGA,PAULISTA,PE,F,2003,S,L1,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,N
355009,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,JABOATÃO DOS GUARARAPES,PE,BRA,SÃO PEDRO,BEZERROS,PE,M,2003,S,L2,,ANALFABETO,N
359922,2022,1,TRANSFERENCIA EXTERNA,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,JABOATÃO DOS GUARARAPES,PE,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,F,2000,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
359858,2022,1,TRANSFERENCIA EXTERNA,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,NATAL,RN,BRA,OURO PRETO,OLINDA,PE,M,1991,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
337120,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,OLINDA,PE,BRA,OURO PRETO,OLINDA,PE,M,2002,N,A0,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,N
360258,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,PALMEIRAS DE SAO PAULO,SP,BRA,PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE,F,1999,S,L2,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,N
355185,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,PAULISTA,PE,BRA,ARTUR LUNDGREN L,PAULISTA,PE,F,2005,S,L1,,ENSINO MEDIO,N
353909,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,PAULISTA,PE,BRA,VILA TORRES GALVAO,PAULISTA,PE,M,1998,S,L1,ENSINO MEDIO,ENSINO SUPERIOR,N
295479,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,CENTRO,CAMARAGIBE,PE,F,1997,N,A0,,,N
356271,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,ALDEIA,CAMARAGIBE,PE,M,2004,S,L6,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL INCOMPLETO,N
355757,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,BAIRRO NOVO,CARPINA,PE,M,1998,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
354189,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,CURADO III,JABOATÃO DOS GUARARAPES,PE,M,2004,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
359867,2022,1,TRANSFERENCIA EXTERNA,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,SALGADINHO,OLINDA,PE,M,2000,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
357786,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,ARTUR LUNDGREN L,PAULISTA,PE,F,2000,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
357982,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,JARDIM PAULISTA,PAULISTA,PE,M,2003,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
323042,2022,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1995,N,A0,,,N
358606,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
356466,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,S
357665,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,F,2002,S,L6,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
355218,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,F,2003,S,L6,ENSINO MEDIO,ENSINO SUPERIOR,N
355780,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,ESTANCIA,RECIFE,PE,F,2003,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
354251,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,IPSEP,RECIFE,PE,F,2004,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
202354,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,1982,N,A0,,,N
260032,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,BOA VISTA,RECIFE,PE,M,1983,N,A0,,,N
167378,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,BOA VISTA,RECIFE,PE,M,1983,N,A0,,,N
64652,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,MADALENA,RECIFE,PE,M,1985,N,A0,,,N
252404,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,1994,N,A0,,,N
358822,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,COHAB,RECIFE,PE,M,1998,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
356476,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,2003,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
355947,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,VASCO DA GAMA,RECIFE,PE,M,2004,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
355015,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
360378,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,JORDAO,RECIFE,PE,M,2004,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,SUPERIOR INCOMPLETO,N
357757,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,2004,S,L6,,ENSINO SUPERIOR,N
360309,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,SAO LOURENCO DA MATA,PE,BRA,IBURA,RECIFE,PE,M,1978,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
358411,2022,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,VITORIA DE SANTO ANTAO,PE,BRA,CENTRO,GLORIA DO GOITA,PE,M,2003,S,L2,,ANALFABETO,N
356473,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,CAMARAGIBE,PE,BRA,JARDIM PRIMAVERA,CAMARAGIBE,PE,F,2001,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
354860,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,CAMPINA GRANDE,PB,BRA,IPSEP,RECIFE,PE,M,2002,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
355923,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,CUBATAO,SP,BRA,TIUMA,SAO LOURENÇO DA MATA,PE,F,2002,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL INCOMPLETO,N
336589,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,FEIRA NOVA,PE,BRA,CENTRO,FEIRA NOVA,PE,M,2001,N,A0,ENSINO FUNDAMENTAL,APERFEICOAMENTO,N
357142,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,GUARULHOS,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L6,,ENSINO MEDIO,N
263413,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,IGARASSU,PE,BRA,CENTRO,IGARASSU,PE,M,1995,N,A0,,,N
359169,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,JABOATÃO DOS GUARARAPES,PE,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,F,2000,S,L2,SEGUNDO GRAU INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
358303,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,JABOATÃO DOS GUARARAPES,PE,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,F,2004,S,L2,ENSINO MEDIO,ENSINO FUNDAMENTAL,N
356095,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,OLINDA,PE,BRA,JARDIM ATLANTICO,OLINDA,PE,M,2004,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
354495,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,OLINDA,PE,BRA,VILA TORRES GALVAO,PAULISTA,PE,M,1998,S,L6,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
359919,2022,1,TRANSFERENCIA EXTERNA,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,OLINDA,PE,BRA,AFOGADOS,RECIFE,PE,M,2002,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
356492,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,PORTO ALEGRE,RS,BRA,CASA AMARELA,RECIFE,PE,F,2003,N,A0,,ENSINO SUPERIOR,N
355478,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CENTRO,CAMARAGIBE,PE,F,2003,S,L5,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
353767,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CENTRO,GOIANA,PE,M,2001,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
295485,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,F,1997,N,A0,,,N
337797,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CAVALEIRO,JABOATÃO DOS GUARARAPES,PE,F,2001,N,A0,SUPERIOR INCOMPLETO,ENSINO MEDIO,N
354025,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,RIO DOCE,OLINDA,PE,M,2000,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
355227,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,RIO DOCE,OLINDA,PE,M,2003,S,L1,ENSINO MEDIO,ENSINO SUPERIOR,N
359721,2022,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,JARDIM PAULISTA,PAULISTA,PE,M,1995,S,L5,ENSINO SUPERIOR,ENSINO MEDIO,N
354432,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,PARATIBE,PAULISTA,PE,M,2002,N,A0,ENSINO SUPERIOR,SEGUNDO GRAU INCOMPLETO,N
254428,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,F,1988,N,A0,,,N
359289,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,BREJO DA GUABIRABA,RECIFE,PE,F,1991,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
359076,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1993,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
355225,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,2001,N,A0,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
358555,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
359991,2022,1,TRANSFERENCIA EXTERNA,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,IBURA,RECIFE,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
354868,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,S,L5,,ENSINO SUPERIOR,N
360061,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,BARRO,RECIFE,PE,F,2003,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
218492,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,AREIAS,RECIFE,PE,M,1982,N,A0,,,N
360069,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,M,1984,N,A0,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
356705,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,1987,S,L6,,,N
358044,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,VASCO DA GAMA,RECIFE,PE,M,1989,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
228402,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CAMPO GRANDE,RECIFE,PE,M,1990,S,L6,,,N
201737,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CAMPO GRANDE,RECIFE,PE,M,1990,S,L6,,,N
218189,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,M,1991,N,A0,,,N
353565,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,MADALENA,RECIFE,PE,M,2002,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
354970,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
359290,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,PINA,RECIFE,PE,M,2002,S,L6,,ENSINO MEDIO,N
354457,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
353526,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
359815,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,MACAXEIRA,RECIFE,PE,M,2003,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL,N
355681,2022,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,VIRGINIA,MG,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
